,reserva_id,hotel_id,cliente_id,fecha_reserva,fecha_checkin,fecha_checkout,monto_total,estado_reserva
4534,4534,67,44,2022-08-16,2022-04-26,2023-02-03,9985,confirmada
4535,4535,61,390,2023-04-09,2023-06-19,2024-05-22,8164,pendiente
4536,4536,78,595,2020-01-16,2021-03-09,2024-03-25,2361,pendiente
4537,4537,6,950,2021-01-03,2020-05-19,2022-11-11,9868,confirmada
4538,4538,6,307,2020-01-07,2023-09-26,2023-09-27,8446,cancelada
4539,4539,32,874,2023-08-18,2021-11-11,2024-05-25,5322,cancelada
4540,4540,31,957,2022-05-09,2023-05-15,2023-10-13,1867,confirmada
4541,4541,19,817,2024-01-27,2022-03-21,2022-03-22,4513,confirmada
4542,4542,92,22,2022-08-28,2024-06-13,2024-06-14,984,cancelada
4543,4543,66,551,2022-06-25,2022-09-22,2022-09-23,4829,pendiente
4544,4544,75,329,2021-05-02,2020-12-19,2021-12-08,4456,cancelada
4545,4545,32,454,2022-08-21,2024-06-11,2024-06-12,3051,cancelada
4546,4546,67,946,2020-10-04,2020-06-10,2022-03-26,6452,pendiente
4547,4547,72,200,2024-02-29,2020-10-15,2020-10-16,6252,cancelada
4548,4548,45,243,2024-03-03,2022-12-18,2022-12-19,3501,cancelada
4549,4549,67,823,2022-09-10,2020-08-14,2020-08-16,3554,cancelada
4550,4550,12,187,2023-02-07,2021-05-05,2024-07-02,2788,pendiente
4551,4551,62,516,2021-09-10,2022-11-15,2024-05-13,2374,pendiente
4552,4552,67,442,2021-03-24,2022-04-14,2022-04-15,3220,pendiente
4553,4553,7,832,2022-04-02,2022-03-19,2022-03-20,8182,cancelada
4554,4554,70,728,2023-08-31,2024-04-06,2024-04-07,5041,pendiente
4555,4555,63,434,2021-09-16,2022-06-15,2022-06-16,4250,confirmada
4556,4556,87,431,2020-12-01,2024-02-05,2024-02-06,78,confirmada
4557,4557,31,467,2022-01-26,2024-04-24,2024-04-25,1092,cancelada
4558,4558,35,473,2020-11-06,2021-10-29,2023-11-07,1096,cancelada
4559,4559,27,532,2023-08-13,2022-05-23,2022-05-24,1839,pendiente
4560,4560,92,438,2021-07-05,2020-01-07,2023-01-22,2346,confirmada
4561,4561,94,991,2020-06-21,2020-04-27,2024-06-05,6943,confirmada
4562,4562,79,726,2024-01-31,2023-10-23,2023-10-24,7387,cancelada
4563,4563,60,321,2023-01-03,2022-02-02,2022-06-29,182,confirmada
4564,4564,49,198,2022-12-18,2023-12-29,2023-12-30,2735,confirmada
4565,4565,25,392,2024-01-29,2022-07-30,2022-11-01,7024,confirmada
4566,4566,43,770,2020-12-23,2023-07-16,2023-07-17,7460,confirmada
4567,4567,47,124,2023-11-06,2020-11-26,2020-11-27,8590,confirmada
4568,4568,97,534,2020-05-09,2023-06-23,2024-03-23,5673,confirmada
4569,4569,39,891,2023-08-07,2023-02-13,2023-02-14,7106,pendiente
4570,4570,85,245,2021-12-23,2021-03-19,2022-06-29,3658,confirmada
4571,4571,41,46,2023-11-28,2023-11-04,2023-11-05,2654,cancelada
4572,4572,83,757,2022-12-16,2020-10-19,2021-04-02,78,cancelada
4573,4573,17,611,2023-12-02,2020-11-26,2021-11-30,2216,pendiente
4574,4574,13,119,2023-12-29,2021-02-26,2024-04-26,8611,confirmada
4575,4575,41,755,2020-06-28,2023-06-28,2023-06-29,7500,confirmada
4576,4576,21,305,2023-10-12,2021-04-07,2022-06-22,9969,cancelada
4577,4577,11,445,2023-07-19,2020-02-13,2023-03-28,652,confirmada
4578,4578,49,446,2024-01-23,2023-12-31,2024-01-01,8250,pendiente
4579,4579,66,320,2021-09-07,2022-01-08,2022-01-09,9562,pendiente
4580,4580,34,514,2024-03-18,2022-08-25,2022-08-26,7223,confirmada
4581,4581,80,303,2023-07-12,2022-09-16,2022-09-17,830,cancelada
4582,4582,12,577,2021-12-10,2023-09-02,2023-09-03,7271,confirmada
4583,4583,34,956,2020-05-09,2023-06-02,2024-05-27,1076,pendiente
4584,4584,84,273,2023-03-31,2023-09-27,2024-02-24,3409,pendiente
4585,4585,99,938,2020-04-22,2023-11-25,2023-11-26,4679,pendiente
4586,4586,90,991,2021-10-19,2022-11-26,2022-11-27,4243,confirmada
4587,4587,30,838,2021-03-20,2024-04-15,2024-04-16,2141,pendiente
4588,4588,36,142,2022-02-23,2020-08-07,2023-08-20,5047,confirmada
4589,4589,42,131,2024-05-13,2024-03-30,2024-03-31,1746,pendiente
4590,4590,51,891,2024-01-04,2020-10-03,2021-05-14,3338,pendiente
4591,4591,49,639,2023-06-24,2021-06-27,2022-10-14,3928,confirmada
4592,4592,76,776,2021-03-09,2021-03-30,2021-03-31,1423,confirmada
4593,4593,62,605,2023-07-14,2022-11-09,2022-11-10,2818,confirmada
4594,4594,80,805,2023-05-17,2020-11-10,2022-11-17,5027,confirmada
4595,4595,41,120,2023-08-11,2022-09-01,2022-09-02,7054,pendiente
4596,4596,100,689,2021-10-10,2022-07-14,2022-07-15,9706,pendiente
4597,4597,61,421,2020-07-11,2020-08-18,2021-10-03,3983,pendiente
4598,4598,11,77,2020-10-21,2022-04-29,2022-04-30,2770,confirmada
4599,4599,95,16,2021-12-16,2022-06-05,2023-12-26,8332,cancelada
4600,4600,54,727,2024-05-09,2020-01-31,2020-02-01,9845,confirmada
4601,4601,68,407,2021-12-31,2023-01-13,2023-01-14,6902,confirmada
4602,4602,9,453,2020-02-13,2020-01-08,2023-01-01,1466,pendiente
4603,4603,64,174,2022-11-07,2023-08-30,2023-08-31,9885,confirmada
4604,4604,28,331,2023-09-22,2022-06-05,2023-08-01,3691,confirmada
4605,4605,18,124,2021-12-09,2020-05-13,2024-04-03,7868,cancelada
4606,4606,96,673,2020-09-12,2020-10-17,2021-06-27,5437,confirmada
4607,4607,94,407,2021-10-11,2021-06-27,2021-06-28,912,cancelada
4608,4608,63,882,2022-07-05,2021-03-29,2024-03-11,6750,pendiente
4609,4609,13,470,2022-02-11,2023-03-06,2023-03-20,8284,confirmada
4610,4610,52,114,2021-05-29,2023-06-12,2024-02-22,6856,pendiente
4611,4611,82,414,2022-04-16,2023-10-30,2023-10-31,1013,confirmada
4612,4612,32,124,2021-10-26,2021-12-08,2021-12-09,9367,confirmada
4613,4613,93,334,2023-06-28,2021-04-24,2022-05-24,6430,pendiente
4614,4614,99,761,2022-12-14,2020-07-26,2021-05-24,9214,cancelada
4615,4615,57,893,2024-04-17,2020-03-19,2020-03-20,7714,pendiente
4616,4616,70,219,2022-10-04,2023-04-10,2023-09-01,5513,pendiente
4617,4617,2,454,2023-10-23,2021-07-15,2023-06-13,7717,pendiente
4618,4618,47,29,2020-10-10,2022-04-12,2023-08-16,3464,confirmada
4619,4619,6,63,2023-08-27,2024-06-21,2024-06-22,3581,pendiente
4620,4620,64,13,2020-02-22,2022-10-10,2022-10-11,8431,pendiente
4621,4621,82,472,2021-05-08,2020-11-12,2022-04-27,9582,confirmada
4622,4622,10,965,2021-05-25,2022-07-30,2022-07-31,5329,cancelada
4623,4623,32,654,2020-09-29,2023-08-05,2023-08-06,4410,pendiente
4624,4624,13,152,2023-04-26,2023-11-01,2023-11-02,5040,cancelada
4625,4625,84,265,2023-08-12,2021-10-01,2021-10-02,4938,cancelada
4626,4626,27,171,2023-06-20,2021-03-19,2021-03-20,3461,pendiente
4627,4627,81,816,2021-11-06,2020-01-28,2020-07-11,1913,confirmada
4628,4628,85,293,2023-01-05,2021-08-01,2021-12-02,7378,cancelada
4629,4629,81,636,2023-03-09,2021-06-24,2021-06-25,3417,pendiente
4630,4630,62,609,2020-04-30,2021-08-19,2021-08-20,1153,pendiente
4631,4631,2,81,2020-05-22,2020-01-10,2023-12-15,1982,confirmada
4632,4632,82,433,2021-06-15,2020-12-06,2022-02-13,6547,cancelada
4633,4633,19,139,2021-11-03,2023-01-21,2023-01-22,8835,confirmada
4634,4634,20,100,2022-07-14,2022-12-08,2022-12-09,3805,confirmada
4635,4635,68,258,2020-07-12,2021-05-16,2021-05-17,7912,cancelada
4636,4636,59,318,2024-05-01,2023-09-29,2023-09-30,5040,pendiente
4637,4637,77,563,2020-04-04,2020-12-09,2023-10-10,9341,confirmada
4638,4638,18,540,2024-03-29,2021-10-16,2021-10-17,8261,pendiente
4639,4639,32,566,2023-01-03,2021-11-30,2021-12-01,8513,confirmada
4640,4640,89,243,2022-11-04,2024-06-04,2024-06-05,9161,pendiente
4641,4641,26,655,2022-05-28,2020-10-20,2021-05-16,9990,pendiente
4642,4642,79,722,2023-06-17,2020-08-10,2020-08-11,9727,pendiente
4643,4643,77,617,2023-03-11,2020-05-31,2023-02-23,9872,pendiente
4644,4644,9,731,2021-08-13,2020-06-09,2021-04-09,2229,confirmada
4645,4645,99,634,2020-09-05,2020-10-24,2020-10-25,733,cancelada
4646,4646,88,264,2021-04-21,2020-03-16,2023-07-30,5097,confirmada
4647,4647,66,739,2020-11-08,2022-09-15,2022-09-16,6993,cancelada
4648,4648,27,635,2020-04-06,2023-10-31,2023-11-01,9056,pendiente
4649,4649,11,30,2022-10-04,2022-09-25,2023-04-21,6940,confirmada
4650,4650,27,475,2023-02-11,2021-12-21,2021-12-22,6502,pendiente
4651,4651,2,84,2022-09-23,2020-06-09,2021-02-03,2860,pendiente
4652,4652,59,631,2024-01-05,2023-02-27,2023-02-28,4447,cancelada
4653,4653,31,46,2021-05-28,2022-07-06,2023-10-13,1073,pendiente
4654,4654,85,127,2023-10-20,2020-10-04,2020-10-05,7961,cancelada
4655,4655,38,504,2021-02-02,2024-05-08,2024-05-09,9208,cancelada
4656,4656,91,350,2022-04-24,2020-09-18,2020-12-10,8739,confirmada
4657,4657,45,977,2020-08-30,2023-04-26,2023-04-27,189,cancelada
4658,4658,57,52,2023-05-21,2022-03-26,2022-03-27,6990,pendiente
4659,4659,99,993,2020-01-05,2020-11-03,2020-11-04,5895,confirmada
4660,4660,45,142,2021-04-05,2022-02-11,2022-02-12,5957,pendiente
4661,4661,79,602,2023-12-01,2021-02-05,2021-02-06,4178,cancelada
4662,4662,57,318,2024-01-16,2022-09-19,2022-09-20,1005,confirmada
4663,4663,99,627,2020-10-17,2020-12-09,2023-05-28,8865,confirmada
4664,4664,11,774,2023-03-12,2020-09-02,2022-02-22,7532,cancelada
4665,4665,28,500,2023-09-24,2021-08-03,2023-08-25,4676,pendiente
4666,4666,5,242,2022-12-11,2022-06-11,2023-02-26,2237,cancelada
4667,4667,24,8,2021-06-07,2023-09-11,2023-09-12,4602,confirmada
4668,4668,35,534,2020-08-28,2024-02-03,2024-02-04,6758,confirmada
4669,4669,66,880,2023-10-30,2020-12-31,2021-02-07,8387,pendiente
4670,4670,99,530,2020-04-03,2020-06-16,2022-03-06,911,cancelada
4671,4671,54,419,2021-08-12,2021-05-07,2021-10-24,1599,confirmada
4672,4672,43,808,2020-09-26,2020-09-25,2022-04-09,8466,cancelada
4673,4673,60,882,2023-10-03,2024-03-16,2024-03-17,6012,cancelada
4674,4674,41,50,2020-04-29,2022-02-06,2022-02-07,6430,pendiente
4675,4675,66,494,2020-05-04,2020-09-16,2020-09-17,6559,confirmada
4676,4676,68,535,2024-03-25,2020-09-13,2022-03-07,5402,cancelada
4677,4677,29,322,2020-02-23,2020-06-08,2023-08-03,3191,cancelada
4678,4678,49,919,2020-10-31,2020-11-28,2024-03-05,7852,confirmada
4679,4679,41,762,2020-07-30,2024-05-20,2024-05-21,8825,pendiente
4680,4680,54,761,2024-06-05,2021-12-26,2024-07-02,8524,confirmada
4681,4681,14,322,2024-05-05,2021-02-11,2021-03-30,6697,pendiente
4682,4682,1,65,2024-02-10,2024-02-22,2024-02-23,10,confirmada
4683,4683,88,460,2020-03-09,2021-06-11,2024-02-11,1604,confirmada
4684,4684,95,263,2021-06-14,2021-12-15,2021-12-16,9494,confirmada
4685,4685,41,723,2021-02-26,2022-10-30,2022-10-31,1079,cancelada
4686,4686,1,402,2023-01-30,2021-05-18,2021-07-12,2112,cancelada
4687,4687,80,331,2021-12-08,2021-01-22,2021-01-23,6692,pendiente
4688,4688,73,733,2020-10-06,2020-10-21,2021-04-21,4521,confirmada
4689,4689,85,251,2022-02-13,2020-09-20,2022-08-15,7066,cancelada
4690,4690,8,185,2020-06-28,2022-10-14,2022-10-15,4688,pendiente
4691,4691,66,198,2020-09-03,2022-01-03,2022-01-04,5825,confirmada
4692,4692,88,587,2023-09-05,2023-02-02,2023-04-07,559,cancelada
4693,4693,70,325,2023-09-15,2023-09-27,2023-09-28,3621,pendiente
4694,4694,31,387,2023-11-19,2020-10-12,2022-07-03,7976,cancelada
4695,4695,19,629,2021-03-09,2021-12-26,2021-12-28,4139,pendiente
4696,4696,12,560,2020-05-01,2021-05-26,2024-06-27,5211,cancelada
4697,4697,37,683,2023-01-15,2023-05-31,2023-06-01,7818,confirmada
4698,4698,84,736,2023-05-31,2020-04-14,2023-08-04,6605,cancelada
4699,4699,21,980,2022-11-24,2020-08-10,2022-10-02,7263,cancelada
4700,4700,73,469,2020-08-22,2023-05-08,2023-05-09,5076,pendiente
4701,4701,48,386,2022-01-14,2023-12-03,2023-12-04,3061,confirmada
4702,4702,58,416,2022-09-06,2023-12-11,2024-03-13,9759,pendiente
4703,4703,67,509,2021-10-21,2022-04-06,2022-04-07,9964,confirmada
4704,4704,4,696,2022-12-08,2023-06-22,2023-06-23,8404,confirmada
4705,4705,88,930,2023-09-11,2022-03-18,2022-03-19,8548,pendiente
4706,4706,78,289,2021-04-20,2021-03-15,2021-10-07,6391,pendiente
4707,4707,26,387,2020-10-07,2021-03-29,2021-12-02,874,confirmada
4708,4708,65,649,2022-09-09,2021-05-10,2023-05-12,6996,confirmada
4709,4709,71,479,2020-02-26,2022-05-07,2022-05-08,17,pendiente
4710,4710,87,711,2020-05-26,2021-03-11,2023-12-29,3434,pendiente
4711,4711,5,491,2024-01-29,2023-10-08,2023-10-09,904,pendiente
4712,4712,3,807,2023-02-04,2021-06-22,2023-11-16,5126,pendiente
4713,4713,33,390,2022-08-16,2022-09-27,2022-09-28,2896,cancelada
4714,4714,90,865,2023-10-02,2022-03-03,2024-04-05,1411,confirmada
4715,4715,40,515,2023-08-10,2022-01-13,2022-01-14,7814,pendiente
4716,4716,67,363,2020-04-04,2024-01-16,2024-01-17,8923,pendiente
4717,4717,53,327,2020-07-13,2020-05-02,2020-05-03,6941,pendiente
4718,4718,87,332,2020-04-26,2023-08-18,2023-08-19,5960,cancelada
4719,4719,2,45,2022-06-23,2023-03-06,2023-03-07,2783,pendiente
4720,4720,9,953,2022-09-24,2023-03-19,2023-03-20,4269,confirmada
4721,4721,46,780,2023-01-20,2024-03-28,2024-03-29,2928,confirmada
4722,4722,50,612,2021-06-01,2020-03-29,2021-07-14,4975,cancelada
4723,4723,66,427,2023-03-19,2020-12-01,2021-01-02,2576,pendiente
4724,4724,42,912,2020-06-20,2020-08-31,2024-04-14,5375,confirmada
4725,4725,8,139,2023-08-13,2023-01-17,2023-01-18,9589,pendiente
4726,4726,11,720,2022-08-13,2020-12-10,2023-12-15,7574,confirmada
4727,4727,12,370,2022-05-31,2023-11-12,2023-11-13,6087,cancelada
4728,4728,84,715,2021-10-26,2023-06-12,2023-06-15,4374,confirmada
4729,4729,48,130,2022-04-07,2022-04-24,2022-04-25,4184,confirmada
4730,4730,87,550,2023-02-12,2020-05-22,2023-02-07,9244,cancelada
4731,4731,57,116,2020-09-23,2022-02-11,2023-08-28,311,cancelada
4732,4732,40,770,2022-06-21,2024-01-11,2024-01-12,4529,cancelada
4733,4733,62,941,2022-06-24,2022-05-24,2023-07-18,781,cancelada
4734,4734,25,292,2023-08-23,2021-02-17,2024-05-02,9478,cancelada
4735,4735,64,527,2022-02-03,2023-12-24,2023-12-25,7985,confirmada
4736,4736,11,284,2020-12-07,2022-10-02,2022-10-03,4717,pendiente
4737,4737,15,976,2020-03-27,2021-06-18,2023-01-21,2119,pendiente
4738,4738,83,103,2020-03-14,2021-07-01,2021-07-02,2736,confirmada
4739,4739,57,735,2021-01-16,2020-01-21,2020-08-03,6502,cancelada
4740,4740,8,610,2021-02-16,2021-04-02,2023-02-05,6473,confirmada
4741,4741,21,98,2020-02-01,2023-04-20,2023-04-21,3405,pendiente
4742,4742,40,782,2020-12-12,2024-02-01,2024-02-02,5149,cancelada
4743,4743,47,474,2021-05-18,2021-05-25,2021-11-12,9117,cancelada
4744,4744,92,474,2020-03-17,2021-09-26,2022-01-27,4840,confirmada
4745,4745,58,489,2020-10-10,2023-08-06,2023-08-07,1166,pendiente
4746,4746,90,42,2020-03-05,2022-10-04,2022-10-05,6161,confirmada
4747,4747,55,508,2021-02-16,2024-01-01,2024-01-02,2614,confirmada
4748,4748,7,719,2020-06-18,2022-11-22,2024-06-07,5357,confirmada
4749,4749,52,627,2021-10-20,2023-04-07,2023-04-08,4536,confirmada
4750,4750,72,410,2020-11-04,2021-01-19,2021-07-21,2087,pendiente
4751,4751,47,418,2021-11-03,2021-07-25,2021-07-26,6689,pendiente
4752,4752,60,623,2022-07-18,2022-06-20,2024-01-12,7553,pendiente
4753,4753,3,120,2021-10-07,2024-06-13,2024-06-14,2930,confirmada
4754,4754,74,751,2023-07-13,2020-10-16,2022-08-22,5080,pendiente
4755,4755,7,771,2022-09-01,2022-09-10,2023-06-19,8257,confirmada
4756,4756,20,48,2023-09-01,2021-02-14,2021-06-02,5715,confirmada
4757,4757,12,516,2021-07-24,2020-05-01,2021-05-28,9472,confirmada
4758,4758,62,752,2023-04-19,2024-04-13,2024-04-14,5404,pendiente
4759,4759,27,77,2023-04-18,2022-11-16,2022-11-17,1458,cancelada
4760,4760,48,786,2023-04-09,2022-12-20,2022-12-21,3967,cancelada
4761,4761,84,80,2023-10-24,2023-12-08,2023-12-09,4246,confirmada
4762,4762,57,96,2023-11-13,2020-06-27,2020-08-04,4921,pendiente
4763,4763,20,22,2022-04-23,2021-05-23,2021-05-24,4313,cancelada
4764,4764,94,120,2022-03-24,2022-08-27,2022-08-28,6002,pendiente
4765,4765,42,832,2022-06-07,2023-01-06,2023-01-07,1421,pendiente
4766,4766,20,270,2020-12-15,2021-09-24,2021-09-25,8557,confirmada
4767,4767,39,262,2021-04-20,2022-06-05,2022-06-06,6203,pendiente
4768,4768,62,170,2024-04-17,2020-10-02,2022-12-19,2475,confirmada
4769,4769,14,504,2020-02-06,2020-09-15,2021-08-04,628,confirmada
4770,4770,73,930,2020-05-09,2022-09-28,2022-12-30,4201,confirmada
4771,4771,47,891,2021-07-18,2022-12-20,2022-12-21,7083,confirmada
4772,4772,69,102,2024-05-14,2023-07-17,2023-07-18,9020,pendiente
4773,4773,26,736,2023-09-16,2022-12-01,2022-12-02,7068,confirmada
4774,4774,22,795,2021-05-04,2022-04-25,2023-07-04,31,pendiente
4775,4775,13,866,2021-12-19,2020-04-12,2020-09-28,9664,cancelada
4776,4776,24,133,2024-01-12,2022-08-20,2023-02-09,5756,cancelada
4777,4777,82,99,2021-11-29,2022-04-17,2023-10-07,7571,pendiente
4778,4778,63,651,2020-08-01,2023-08-18,2023-10-04,781,confirmada
4779,4779,99,360,2021-07-06,2022-05-05,2022-05-06,1287,pendiente
4780,4780,69,419,2021-12-15,2024-02-19,2024-02-20,9759,confirmada
4781,4781,18,862,2021-07-21,2020-11-22,2023-11-13,1570,cancelada
4782,4782,59,839,2022-10-13,2022-09-15,2022-09-16,5862,pendiente
4783,4783,11,619,2023-07-13,2020-08-12,2023-10-16,5387,cancelada
4784,4784,33,820,2023-09-10,2022-05-15,2022-05-16,7725,pendiente
4785,4785,47,204,2021-11-01,2020-10-08,2021-06-22,1065,confirmada
4786,4786,51,173,2023-05-01,2023-09-12,2023-09-13,6672,pendiente
4787,4787,56,528,2023-07-27,2020-10-07,2020-10-08,8588,confirmada
4788,4788,70,903,2022-07-13,2020-09-19,2023-01-05,4848,confirmada
4789,4789,40,103,2022-08-28,2023-12-07,2023-12-08,5369,confirmada
4790,4790,52,91,2022-09-14,2024-06-19,2024-06-27,4115,pendiente
4791,4791,32,926,2021-09-06,2021-05-06,2021-05-07,2848,cancelada
4792,4792,81,735,2022-10-19,2022-06-30,2022-07-01,8233,confirmada
4793,4793,8,466,2023-05-19,2023-10-23,2024-03-02,2130,pendiente
4794,4794,60,316,2021-03-08,2021-09-13,2021-09-14,3163,pendiente
4795,4795,63,776,2024-03-07,2022-01-05,2022-02-12,9269,pendiente
4796,4796,2,764,2022-02-15,2020-07-21,2020-07-22,5444,pendiente
4797,4797,27,177,2023-06-14,2024-02-14,2024-02-15,7403,confirmada
4798,4798,73,256,2023-02-23,2023-03-22,2023-03-23,714,pendiente
4799,4799,81,72,2023-05-19,2024-06-15,2024-06-16,3871,confirmada
4800,4800,91,544,2024-06-11,2020-08-07,2022-02-24,4228,cancelada
4801,4801,70,383,2020-01-19,2020-03-17,2022-01-20,2150,pendiente
4802,4802,94,97,2022-03-23,2024-06-11,2024-06-12,1402,cancelada
4803,4803,66,603,2022-04-03,2024-03-29,2024-03-30,9018,confirmada
4804,4804,76,236,2022-03-01,2022-07-26,2022-07-27,3736,cancelada
4805,4805,16,538,2023-01-22,2023-02-17,2023-02-18,6823,confirmada
4806,4806,42,249,2020-01-13,2021-10-21,2024-05-04,2222,cancelada
4807,4807,29,301,2022-10-06,2022-04-12,2023-05-30,3246,confirmada
4808,4808,75,769,2021-10-20,2020-06-23,2022-12-31,4667,confirmada
4809,4809,91,624,2023-03-02,2023-01-24,2023-01-25,770,confirmada
4810,4810,32,89,2020-07-27,2020-12-22,2024-03-02,2369,pendiente
4811,4811,20,253,2021-11-20,2021-05-21,2021-09-01,3251,cancelada
4812,4812,39,452,2024-03-29,2020-08-10,2021-12-03,7001,cancelada
4813,4813,30,932,2024-01-14,2022-04-20,2024-01-27,1315,pendiente
4814,4814,39,275,2021-03-05,2021-03-16,2022-07-24,858,cancelada
4815,4815,38,129,2021-01-12,2024-02-26,2024-02-27,4847,cancelada
4816,4816,87,128,2020-04-03,2024-03-17,2024-03-18,1137,pendiente
4817,4817,80,723,2021-05-26,2024-02-05,2024-02-06,5052,pendiente
4818,4818,97,425,2024-02-21,2023-10-22,2023-10-23,990,pendiente
4819,4819,70,768,2020-06-25,2023-08-06,2023-08-07,6464,cancelada
4820,4820,77,514,2021-04-08,2024-03-06,2024-03-07,5254,cancelada
4821,4821,57,213,2023-04-08,2022-12-11,2022-12-12,8677,confirmada
4822,4822,86,453,2022-12-03,2021-03-28,2021-09-02,7590,cancelada
4823,4823,100,683,2022-07-06,2024-05-01,2024-05-02,836,confirmada
4824,4824,50,306,2023-06-20,2023-12-26,2023-12-27,6240,pendiente
4825,4825,28,42,2024-05-13,2022-09-14,2022-09-15,6927,cancelada
4826,4826,27,814,2024-04-04,2021-09-22,2021-12-10,6860,pendiente
4827,4827,85,948,2020-04-18,2021-07-22,2023-08-26,5559,confirmada
4828,4828,48,814,2023-10-13,2022-06-23,2024-05-24,325,confirmada
4829,4829,85,826,2021-09-25,2022-07-25,2022-08-19,3025,pendiente
4830,4830,35,374,2020-06-03,2023-08-04,2023-08-05,2523,confirmada
4831,4831,29,358,2021-04-15,2022-10-22,2024-03-01,4385,pendiente
4832,4832,31,546,2020-05-25,2023-03-30,2023-04-14,9419,cancelada
4833,4833,14,25,2021-05-07,2023-03-18,2023-07-31,5572,confirmada
4834,4834,13,202,2020-06-20,2024-04-18,2024-04-19,1595,confirmada
4835,4835,6,958,2022-03-16,2021-11-02,2021-11-03,5313,cancelada
4836,4836,91,158,2020-05-15,2021-04-04,2023-12-27,4682,cancelada
4837,4837,53,880,2023-05-15,2021-01-02,2023-02-24,7111,cancelada
4838,4838,70,378,2023-09-09,2021-01-26,2022-03-29,7763,cancelada
4839,4839,18,53,2024-01-23,2021-05-21,2021-05-22,2562,cancelada
4840,4840,84,809,2021-01-29,2020-11-06,2023-06-04,9051,pendiente
4841,4841,91,621,2023-02-26,2023-11-17,2023-11-18,3201,cancelada
4842,4842,74,24,2020-01-18,2020-04-23,2023-04-29,1016,pendiente
4843,4843,82,197,2023-04-22,2021-06-03,2022-11-20,4300,confirmada
4844,4844,34,641,2020-06-04,2021-12-29,2021-12-30,2706,pendiente
4845,4845,93,130,2022-03-09,2021-07-20,2022-01-18,9140,pendiente
4846,4846,47,868,2022-07-13,2021-06-02,2022-11-09,9793,confirmada
4847,4847,97,667,2024-07-05,2022-05-12,2022-05-13,315,confirmada
4848,4848,30,471,2022-05-10,2022-12-05,2022-12-06,1948,cancelada
4849,4849,60,389,2020-04-18,2024-06-04,2024-06-05,9789,confirmada
4850,4850,49,698,2023-05-12,2020-07-08,2020-07-09,7543,confirmada
4851,4851,74,837,2021-01-10,2023-02-11,2023-02-12,8824,confirmada
4852,4852,58,161,2022-09-10,2021-09-03,2024-03-16,9394,pendiente
4853,4853,96,542,2020-07-21,2021-03-28,2021-03-29,3189,cancelada
4854,4854,31,691,2021-10-27,2023-01-07,2023-01-08,1135,cancelada
4855,4855,64,858,2021-10-07,2022-05-23,2022-05-24,1907,cancelada
4856,4856,40,278,2020-07-10,2020-07-11,2021-05-25,5192,pendiente
4857,4857,23,831,2021-06-11,2021-09-18,2024-05-05,2013,pendiente
4858,4858,83,66,2020-09-11,2020-11-05,2021-12-19,1025,confirmada
4859,4859,98,373,2022-10-30,2022-10-01,2022-10-02,9416,confirmada
4860,4860,17,430,2022-12-13,2020-07-13,2020-07-14,8750,confirmada
4861,4861,27,44,2022-03-04,2021-01-05,2021-01-06,918,cancelada
4862,4862,72,229,2023-12-07,2023-08-11,2023-08-12,7169,confirmada
4863,4863,59,702,2023-07-17,2023-11-30,2024-02-25,6599,confirmada
4864,4864,53,199,2022-09-11,2022-05-25,2022-05-26,1276,cancelada
4865,4865,50,928,2022-11-07,2021-03-29,2021-04-29,7344,cancelada
4866,4866,71,329,2021-08-03,2022-07-25,2024-01-09,1384,confirmada
4867,4867,50,206,2023-05-19,2022-09-09,2023-03-02,7823,cancelada
